Reviews,category,Label,Length,Word Count
সবাই এই শালা বাটপার সেলারকে রিপোর্ট করুন। ও যেন আর এখানে সেল করতে না পারে। এতো ধান্দাবাজি করার নেশা তুই এখানে কি। খানকির ছেলে বেশ্যা গিরি কর তোর বৌকে দিয়ে। কনডম দিয়েছিস না তোর বাল। ,adult_items,1,181,35
কনডম কেনা আমার জীবনের সবচেয়ে বড় ভুল। গন্ধ খারাপ ☹️☹️,adult_items,1,54,10
"সুন্দর প্যাকেজিং করে দিয়েছে! খুবই প্রিমিয়াম প্রোডাক্ট 😍, খুব উন্নত মানের প্রোডাক্ট। যে কেউ চোখ বন্ধ করে অর্ডার করতে পারেন 💝",medicines,5,125,21
"প্রতিশ্রুত সময়ের আগেই পেয়েছি! খুবই প্রিমিয়াম প্রোডাক্ট 😍, অসাধারণ কোয়ালিটি। যে কেউ চোখ বন্ধ করে অর্ডার করতে পারেন 💝",medical_kits,5,119,19
"ডেলিভারি ম্যান খুব ভদ্র ছিল 😊! খুবই প্রিমিয়াম প্রোডাক্ট 😍, ১০০% কার্যকরী। সবাই নিঃসন্দেহে কিনতে পারেন 💯 💝",medical_kits,5,106,18
এটা নকল প্রাডাক্ট। অরিজিনাল প্যাকেট এর অবস্থা এমন না। অরিজিনাল না। ফালতু সেলারকের কাজ আরকি। টাকা নিয়েই নকল মাল দেয়া শুরু!,adult_items,1,121,21
এই শ্যাম্পু আমার জীবনের সবচেয়ে খারাপ কেনাকাটা। মার্কেটে যা দেখি এটা তার চেয়েও খারাপ দাম কমানোর নামে প্রতারণা,womens_item,1,110,18
থার্মোমিটার কোয়ালিটি মানসম্মত। প্রথম ব্যবহারে ভালোই লাগছে নিশ্চিন্তে কিনতে পারেন,medical_kits,4,81,10
দেখালেন বিজ্ঞাপনের যেটা দিলেন কেন অন্যটা? বলেছিলেন যেটা চাই সেটা দিতে পারবেন।  এটি ঠিক হয় নি আমার সাথে।,medical_kits,2,103,18
"পুরাই লস ভাই। সেলার বললেন ম্যাশিনের ব্যাটারি ঠিক আছে কিন্তু আমি পেলাম নষ্ট, কেন! ",medical_kits,2,81,14
শ্যাম্পু নিয়ে খুব হতাশ। মার্কেটে যা দেখি এটা তার চেয়েও খারাপ আর মার্কেটে 43% কম দাম,womens_item,1,85,16
"ওয়াটার ব্যাগ প্রোডাক্ট মোটামুটি ভালো। এখনো ব্যবহার করি নাই, দেখে মনে হচ্ছে ভালো হবে অনলাইনে কেনার ঝুঁকি আছে, তবে এটা ভরসাযোগ্য",medical_kits,4,127,21
মাস্ক টা ভালো লাগলো না। প্যাকেজিং ভালো না,medical_kits,2,41,8
"লেখা ছিল  ৫০০টাকা দাম (আমাদের এলাকায় ফিজিক্যাল শপে ৩০০টাকায় বিক্রি করে) ৬৪% ডিসকাউন্টে ১৮০টাকা দাম ছিল  + ৬২ টাকা ডেলিভারি চার্জ মোট ২৪২টাকা। এত কম দামে আর কে দেবে। দ্রুত ডেলিভারি করতে আপনাদের অনেক ভালো দক্ষতা আছে। সবাই নিবেন, কোয়ালিটি ভালো পাবেন। ৫৪টাকার ভাউচার ছিল  তাই আমি ১৮৮টাকায় প্রডাক্ট হাতে পেলাম।",body_fitness,5,305,51
